,width,height,class,xmin,ymin,xmax,ymax
11664,1366,911,Mirage2000,924,450,1159,575
11665,4608,3072,U2,1,862,4608,1958
11666,5616,3744,AV8B,1,752,5267,3744
11667,1086,1600,B2,84,556,1003,1218
11668,1280,960,Rafale,152,212,426,306
11669,1280,960,Rafale,432,232,715,334
11670,1280,960,Rafale,396,618,818,812
11671,1280,960,Rafale,696,373,1012,499
11672,1280,960,Rafale,836,203,1104,304
11673,1417,945,C130,828,233,941,275
11674,1200,820,MQ9,39,31,1200,448
11675,1200,820,MQ9,944,225,1121,273
11676,1200,900,US2,126,332,1048,649
11677,1920,1080,F35,385,575,544,629
11678,1920,1080,F35,1202,550,1347,598
11679,1200,800,Su57,56,291,377,441
11680,1200,800,Su57,853,332,1167,465
11681,3242,2161,Su34,749,500,2411,1613
11682,1920,1371,A10,289,591,568,849
11683,1920,1371,F35,578,886,830,1041
11684,1920,1371,F22,307,366,612,562
11685,1200,900,V22,348,288,1035,501
11686,1200,800,C130,635,267,1093,446
11687,1200,800,C130,553,271,1055,461
11688,1200,800,C130,143,281,977,586
11689,1500,2100,AV8B,139,905,1376,1400
11690,562,311,XB70,9,130,560,228
11691,1620,1080,F15,722,162,940,238
11692,1200,800,Su57,56,129,344,260
11693,1200,800,Su57,807,400,1100,536
11694,2000,1333,C130,538,465,1417,783
11695,4096,2731,EF2000,589,383,3506,1734
11696,4096,2731,EF2000,1723,1757,3377,2453
11697,1200,800,EF2000,637,216,1095,438
11698,1200,800,EF2000,1,234,344,418
11699,1200,900,C130,511,273,1071,470
11700,1280,850,F15,214,53,1263,737
11701,1000,668,A400M,612,284,847,363
11702,1200,661,V22,359,325,441,368
11703,2250,1500,V22,1102,543,1312,624
11704,2250,1500,V22,1753,712,1985,801
11705,612,408,F117,243,164,380,234
11706,1024,677,C5,328,197,1024,406
11707,1024,677,C5,84,238,590,380
11708,1024,677,C5,1,262,282,368
11709,1024,677,C5,1,277,131,360
11710,1360,846,Tornado,372,416,704,529
11711,1360,846,Tornado,504,297,762,382
11712,1360,846,Tornado,948,300,1206,376
11713,1280,827,XB70,1,122,1278,536
11714,4240,2832,V22,1965,170,3641,1131
11715,1280,853,US2,294,452,628,679
11716,1280,853,US2,552,184,969,476
11717,1200,800,E2,109,366,987,659
11718,1200,800,US2,751,243,1061,331
11719,4980,3320,F22,2446,907,3141,1126
11720,4096,3004,C130,2257,1373,2783,1777
11721,678,381,F35,81,272,133,322
11722,678,381,F117,510,56,578,124
11723,682,1023,C5,10,515,657,695
11724,1200,800,Mig31,4,218,726,566
11725,1200,800,Mig31,739,369,992,439
11726,816,1024,F18,1,490,800,715
11727,816,1024,U2,309,447,536,502
11728,1200,900,US2,492,424,706,544
11729,411,612,XB70,34,1,295,612
11730,3024,4032,EF2000,1705,774,1828,871
11731,2100,1400,A10,947,822,1759,1030
11732,5616,3744,AV8B,1955,1586,3247,2040
11733,1280,852,US2,5,135,1230,549
11734,4032,2683,F35,2532,320,2808,527
11735,740,509,E2,381,195,719,369
11736,740,509,F14,176,189,488,288
11737,740,509,F14,10,156,291,241
11738,5611,3741,B52,298,635,2423,1288
11739,5611,3741,E2,4504,581,5264,816
11740,5611,3741,F18,4257,2059,5313,2365
11741,5611,3741,F18,3355,1701,4360,1979
11742,5611,3741,F18,4002,1684,4771,1927
11743,5611,3741,F18,2558,1374,3522,1621
11744,5611,3741,F18,3344,1392,3958,1624
11745,5611,3741,F18,3304,916,3970,1099
11746,5611,3741,F18,2741,803,3450,990
11747,5611,3741,F18,2280,575,2860,754
11748,5611,3741,F18,2639,622,3268,790
11749,5611,3741,F18,3009,680,3614,841
11750,6048,4032,C130,1,106,6048,3381
11751,5109,3408,E2,1710,1015,3089,1428
11752,4032,3024,C17,1,817,3854,2050
11753,1280,748,C17,327,538,655,631
11754,1280,748,C17,697,340,876,391
11755,1200,818,F16,341,636,621,738
11756,1200,818,F16,779,77,1024,207
11757,1200,818,F15,295,292,672,515
11758,2250,1500,F18,1264,654,1950,886
11759,2250,1500,F18,419,671,721,788
11760,1200,800,Su34,324,337,821,537
11761,640,426,US2,430,220,479,233
11762,1280,854,EF2000,268,26,1106,835
11763,1600,2399,Mig31,441,792,1172,1098
11764,1600,2399,Mig31,249,977,1286,1401
11765,1240,691,F16,104,68,195,95
11766,1240,691,F16,296,96,391,125
11767,1240,691,F15,477,119,609,154
11768,1240,691,F15,630,131,767,167
11769,1240,691,F35,651,532,852,597
11770,1240,691,F35,745,409,922,462
11771,1240,691,F35,855,314,1008,356
11772,1240,691,F35,878,245,1015,281
11773,1240,691,B1,818,136,1156,218
11774,1280,852,JAS39,227,299,1189,564
11775,1200,661,V22,513,304,593,354
11776,1197,799,EF2000,387,375,843,567
11777,1280,852,F35,68,203,286,365
11778,1280,852,F35,523,397,745,584
11779,1280,852,F35,975,268,1184,430
11780,900,500,B2,22,102,114,118
11781,900,500,B52,131,143,257,184
11782,900,500,B1,787,202,892,231
11783,5428,3619,MQ9,49,387,5428,1686
11784,2000,1334,Su57,78,691,385,797
11785,2000,1334,Su57,555,551,832,657
11786,2000,1334,Su57,910,458,1224,571
11787,2000,1334,Su57,1512,338,1830,453
11788,2480,3189,Rafale,895,2428,2033,3093
11789,2480,3189,F35,1,278,1691,1128
11790,2480,3189,Rafale,1,1,2480,2650
11791,1024,512,F15,1,1,1024,512
11792,1600,1074,C5,247,232,1090,457
11793,750,770,V22,372,447,508,530
11794,1200,702,J20,84,27,1090,668
11795,1200,800,Vulcan,307,111,1005,531
11796,640,960,V22,123,210,601,351
11797,640,960,V22,1,393,640,609
11798,7756,4687,B1,1460,2707,3528,3155
11799,1400,792,Su34,116,207,740,392
11800,1400,792,Su34,166,191,1357,575
11801,1200,818,Tu95,1,113,1196,818
11802,1280,828,B1,496,311,1089,700
11803,1920,1280,Mirage2000,1506,385,1719,564
11804,1920,1280,Mirage2000,1163,512,1421,758
11805,1920,1280,F35,535,418,792,592
11806,1920,1280,F35,195,360,432,514
11807,689,1024,F16,22,169,632,769
11808,1200,675,V22,200,268,354,340
11809,900,636,F18,27,151,876,415
11810,1024,544,Tu160,227,100,980,288
11811,1400,933,Mig31,79,266,865,605
11812,1227,876,Tu160,194,279,1227,517
11813,2048,1463,F35,1,185,2048,1003
11814,1365,2048,V22,40,1008,1072,1460
11815,2835,1595,Rafale,1688,663,2295,822
11816,2835,1595,Rafale,1763,808,2034,889
11817,2835,1595,F18,1444,695,1823,792
11818,2835,1595,F18,565,367,1628,697
11819,2835,1595,E2,886,283,1302,480
11820,1280,852,A10,371,171,902,771
11821,3264,1840,Vulcan,483,445,1794,1442
11822,2100,1500,C17,219,602,1184,1133
11823,2100,1500,C130,1281,663,2030,955
11824,2100,1500,C130,267,447,379,491
11825,2100,1500,C130,223,468,366,521
11826,2100,1500,C130,174,452,302,497
11827,2100,1500,C130,1,454,72,500
11828,5339,3003,AV8B,18,545,3842,1362
11829,1800,1138,YF23,62,671,1236,964
11830,1800,1138,YF23,790,399,1702,609
11831,1024,683,F14,16,482,465,594
11832,1024,683,F14,118,270,866,470
11833,1024,683,F14,162,136,993,361
11834,1000,667,V22,358,363,418,390
11835,1000,667,V22,456,374,517,401
11836,1000,667,V22,629,382,681,415
11837,1000,667,V22,779,393,830,423
11838,1280,854,F16,73,362,485,505
11839,1280,854,F16,580,360,1209,566
11840,4096,2734,C17,924,1,3889,2734
11841,1200,720,Mirage2000,417,190,958,591
11842,1200,720,Mirage2000,497,130,1020,513
11843,1200,900,V22,588,248,755,371
11844,4096,2731,C17,1,1,3763,2731
11845,949,506,Be200,1,10,949,393
11846,1800,1152,B1,26,655,1782,1019
11847,960,720,SR71,172,118,960,453
11848,3876,2578,C17,403,248,3348,1322
11849,3876,2578,C17,1659,796,3551,1318
11850,889,500,AG600,109,192,841,390
11851,1200,800,Mirage2000,220,193,828,679
11852,1200,800,Mirage2000,938,180,1028,290
11853,800,395,Su57,349,153,404,226
11854,1893,1228,AV8B,602,412,935,629
11855,1374,915,B1,1100,509,1211,536
11856,1374,915,B1,303,394,800,502
11857,1350,900,Mig31,401,246,933,517
11858,2048,1366,F16,595,326,1234,830
11859,2048,1366,F16,584,309,1378,884
11860,2048,1366,F16,540,315,1453,954
11861,2048,1366,F16,396,319,1539,1109
11862,800,450,RQ4,19,172,800,382
11863,735,413,A10,431,132,534,175
11864,735,413,A10,229,100,533,184
11865,1300,637,B1,352,91,1300,554
11866,1300,637,B2,1,345,1300,530
11867,1041,597,U2,364,351,489,419
11868,946,1147,YF23,58,298,862,1024
11869,1183,774,Tu95,1,23,1094,751
11870,612,408,Be200,500,22,593,59
11871,814,420,B2,569,80,611,95
11872,500,281,F15,1,1,500,179
11873,1200,799,US2,554,335,611,379
11874,4128,2752,C130,1793,720,3400,1289
11875,900,598,F22,40,57,774,581
11876,5184,3456,JAS39,524,996,1144,1438
11877,5184,3456,JAS39,475,2280,1055,2647
11878,5184,3456,JAS39,1876,2656,2450,3019
11879,5184,3456,JAS39,3927,2112,4539,2488
11880,5184,3456,C130,2015,781,4064,1603
11881,750,746,F14,467,327,616,518
11882,750,746,F14,114,163,273,356
11883,750,746,Tornado,324,223,434,404
11884,1920,1281,F4,82,401,1817,845
11885,1024,752,U2,160,301,844,487
11886,2210,1473,F16,1252,100,1356,172
11887,2210,1473,F16,352,1196,448,1296
11888,2210,1473,F15,661,1081,794,1212
11889,2210,1473,F15,1241,383,1387,485
11890,2210,1473,B1,1062,763,1410,1065
11891,1920,1281,EF2000,179,458,1479,893
11892,1920,1281,EF2000,310,411,1786,923
11893,550,390,Mig31,327,224,409,267
11894,550,390,Mig31,295,116,391,172
11895,1200,800,F18,1,69,861,323
11896,1200,720,J20,853,136,988,212
11897,1200,720,J20,642,186,779,261
11898,1000,750,Tu95,68,238,1000,477
11899,1365,2047,F18,95,296,1268,1629
11900,1200,900,V22,554,493,620,530
11901,4096,2730,Tu160,432,306,4006,2358
11902,1280,738,C17,337,249,1120,511
11903,1280,774,F16,244,189,735,608
11904,1280,848,C130,448,314,566,403
11905,1200,800,Su57,406,140,930,337
11906,1200,800,C17,115,537,622,702
11907,1200,800,V22,339,290,841,456
11908,1200,800,C130,1,1,1200,800
11909,1024,1536,JAS39,394,1071,767,1330
11910,2048,899,JAS39,251,188,1634,530
11911,2048,899,JAS39,1178,423,1905,657
11912,512,384,Be200,1,48,512,301
11913,2560,1707,Vulcan,1,422,2560,1516
11914,436,639,C130,230,446,316,503
11915,436,639,A10,192,442,232,466
11916,436,639,A10,218,427,261,450
11917,514,340,US2,275,244,490,315
11918,2048,1362,RQ4,767,583,1180,692
11919,1280,850,B1,1,256,1280,850
11920,1280,850,F18,414,180,502,248
11921,1280,850,F18,531,154,620,222
11922,1280,850,F18,534,41,626,111
11923,1280,850,F18,413,90,507,161
11924,1800,1283,U2,38,399,1721,851
11925,1600,1034,B1,1,60,1600,840
11926,2576,1736,B1,370,824,837,935
11927,2576,1736,B1,1435,384,1831,480
11928,2576,1736,F15,1821,327,1990,382
11929,2576,1736,F15,1998,270,2152,326
11930,2576,1736,F16,967,924,1146,996
11931,2576,1736,F16,1750,1312,1976,1396
11932,2816,2112,U2,1334,975,1587,1326
11933,1254,836,C17,272,300,907,522
11934,1000,714,F18,304,533,413,579
11935,813,340,A400M,376,52,737,273
11936,900,1200,A10,418,551,479,610
11937,1200,799,F15,40,132,1189,661
11938,1200,799,F15,247,130,1083,411
11939,1200,799,F15,12,133,657,404
11940,1000,667,B52,697,180,801,241
11941,6469,4313,U2,3507,1834,3652,1896
11942,6469,4313,U2,1,566,6469,3666
11943,1424,800,AG600,46,360,1424,674
11944,1848,2804,A10,1,1,1848,2202
11945,1600,1083,C130,434,411,800,534
11946,4096,2728,F16,2392,1761,2763,1855
11947,4096,2728,F16,1,628,2733,2102
11948,8074,4650,B1,1,1794,8074,3993
11949,1000,626,Tu95,175,187,563,292
11950,1000,626,F18,731,329,837,371
11951,564,725,Rafale,79,279,489,695
11952,564,725,Mirage2000,192,98,402,267
11953,1800,1200,F16,785,304,1185,546
11954,1920,1281,Rafale,167,164,1615,1131
11955,1050,750,B2,143,481,749,629
11956,1050,750,B52,98,174,971,401
11957,735,413,F15,5,195,57,229
11958,735,413,F15,259,10,655,279
11959,1783,1080,Su34,999,237,1368,505
11960,960,673,F14,238,130,810,533
11961,1600,1088,B1,1,450,1600,772
11962,1023,1019,F14,1,187,1021,963
11963,1280,720,F35,410,77,1032,382
11964,1536,1024,F15,779,696,872,759
11965,900,627,Rafale,528,421,764,543
11966,900,627,Rafale,158,317,628,545
11967,1200,800,JAS39,243,128,399,224
11968,1200,800,JAS39,319,309,456,388
11969,1200,800,B52,540,402,956,639
11970,1280,698,A10,159,365,243,443
11971,1280,698,A10,467,373,550,450
11972,1280,698,A10,624,373,707,449
11973,1280,698,A10,775,374,858,449
11974,900,551,V22,590,181,868,348
11975,900,551,C130,18,113,447,291
11976,640,360,Be200,1,1,640,354
11977,960,1200,F35,93,278,885,880
11978,1782,964,F14,32,325,1451,899
11979,1782,964,F14,528,48,1749,461
11980,1080,667,A10,463,133,627,181
11981,1080,667,C130,1,190,1080,667
11982,1908,1146,MQ9,243,43,1639,1012
11983,2048,1365,U2,994,637,1682,846
11984,932,524,B2,274,218,700,281
11985,1000,667,Be200,151,200,844,369
11986,960,638,F18,1,1,960,638
11987,2100,1500,Rafale,122,440,1580,1058
11988,1198,800,Mig31,132,124,887,453
11989,1400,934,F18,100,21,716,374
11990,1400,934,F18,257,222,1218,803
11991,1400,934,F18,267,664,692,924
11992,3090,2400,F15,202,330,3090,1753
11993,1280,720,Su57,758,86,1071,197
11994,1280,720,Su57,731,541,1072,659
11995,1280,720,Su57,95,551,404,659
11996,1280,720,Su57,128,74,331,164
11997,630,396,Su57,79,14,558,391
11998,1667,1080,F16,461,25,1414,1021
11999,1200,800,F15,499,371,618,424
12000,1280,853,F22,1,1,1280,606
12001,1200,900,US2,377,249,680,506
12002,1800,1197,C17,152,267,1723,577
12003,1200,900,A10,414,182,1064,642
12004,1200,700,Rafale,270,213,445,308
12005,1600,1043,B1,411,376,1504,632
12006,1200,800,US2,575,288,616,310
12007,1200,800,US2,374,218,418,235
12008,1200,700,F35,1,49,1200,700
12009,1200,800,JAS39,77,71,1087,668
12010,1200,798,Tu95,403,388,1200,750
12011,1200,798,EF2000,890,365,957,399
12012,1200,798,Tu95,1,14,217,124
12013,1920,1280,B52,195,207,1648,521
12014,900,457,B52,1,210,482,372
12015,900,457,B1,534,287,799,371
12016,900,457,B2,770,341,886,368
12017,1200,800,Mirage2000,598,475,1172,697
12018,1200,800,Mirage2000,35,469,278,541
12019,1200,800,Mirage2000,276,409,563,503
12020,1200,800,C130,385,194,944,392
12021,1638,2048,F16,173,979,676,1162
12022,1638,2048,F16,532,930,1171,1136
12023,1638,2048,F16,917,815,1591,1042
12024,1638,2048,F16,666,963,1507,1237
12025,1638,2048,F16,294,1098,1071,1328
12026,1638,2048,F16,357,1174,1465,1517
12027,6016,4000,F18,1135,2051,1772,2323
12028,1280,853,F16,72,209,1264,683
12029,1200,800,Su57,90,178,1121,516
12030,1199,800,F15,423,418,778,509
12031,1199,800,F15,426,326,810,418
12032,4256,2848,YF23,309,1123,3720,1834
12033,1364,2048,C17,393,372,581,517
12034,900,1200,V22,297,531,547,638
12035,4096,2304,F18,1269,735,3988,1593
12036,4096,2304,F35,354,1044,1013,1387
12037,832,1024,SR71,119,394,813,759
12038,1024,683,Tornado,54,99,1001,466
12039,1920,659,B52,682,231,1200,396
12040,1200,675,EF2000,80,155,1122,547
12041,1134,850,F22,342,182,951,469
12042,1024,683,Be200,1,85,1024,507
12043,3264,1840,Vulcan,1545,402,2652,1485
12044,570,375,XB70,255,163,295,194
12045,953,984,V22,212,199,715,760
12046,1305,831,Su57,78,56,1252,792
12047,1406,1757,F16,37,308,1406,1241
12048,1280,852,F35,139,49,393,280
12049,1280,852,F35,499,208,779,477
12050,1280,852,F35,822,361,1136,668
12051,2730,4096,C130,1,1,2730,2368
12052,500,281,F15,1,1,500,194
12053,2048,1536,EF2000,232,1116,732,1359
12054,1280,914,Tu95,317,388,1092,671
12055,819,1024,F14,327,103,601,928
12056,1920,1277,B2,836,619,1248,679
12057,1440,957,F18,1,554,1438,957
12058,1440,957,F18,1,1,1440,532
12059,1280,852,XB70,1,130,1109,488
12060,2109,1408,B1,20,763,2041,1242
12061,1119,1400,F15,644,397,863,740
12062,1200,800,Su34,1,214,1177,458
12063,1200,675,F4,29,178,1172,536
12064,499,333,U2,45,115,433,223
12065,1536,1024,F35,465,322,569,399
12066,600,450,V22,126,124,349,287
12067,3000,2000,J20,1320,731,2548,1143
12068,1200,713,V22,629,437,1181,621
12069,1180,730,Tu95,426,458,667,544
12070,4096,2725,B1,221,735,4010,1444
12071,2048,1365,EF2000,1361,586,1924,769
12072,960,668,F14,4,105,900,486
12073,1200,800,F16,339,295,636,684
12074,2052,1539,Su34,793,684,1317,876
12075,3264,1840,Vulcan,1454,352,2236,1378
12076,564,1002,F35,33,27,525,964
12077,4096,2731,C130,1,154,3608,2731
12078,900,506,Tu160,10,95,843,312
12079,1544,1158,Su34,540,305,640,372
12080,1500,938,Su57,841,337,1265,702
12081,2304,1296,V22,285,202,1077,775
12082,1280,853,Su57,519,220,759,636
12083,1858,1045,AV8B,1,276,821,715
12084,1858,1045,AV8B,380,190,1835,780
12085,4096,2731,RQ4,1953,1649,2894,1754
12086,960,640,U2,229,229,750,375
12087,2210,1500,B2,519,935,1714,1108
12088,2210,1500,B2,1933,694,2024,715
12089,2210,1500,B2,1825,701,1947,726
12090,2210,1500,B2,1485,730,1676,767
12091,2210,1500,B2,1086,761,1364,812
12092,2210,1500,B2,292,815,766,887
12093,2210,1500,B2,1675,713,1822,745
12094,2000,1429,F16,1037,418,1824,917
12095,1000,667,F22,80,39,893,632
12096,1200,675,A10,381,281,739,423
12097,1200,800,F18,344,265,858,510
12098,960,639,F15,106,132,766,523
12099,1024,683,Vulcan,504,192,1012,594
12100,3723,2482,Tornado,1566,1622,2492,1959
12101,3723,2482,Tornado,1925,1251,2865,1597
12102,3723,2482,Tornado,2498,831,3454,1180
12103,1763,992,B1,95,302,364,400
12104,1763,992,B1,1037,143,1373,260
12105,1763,992,JAS39,1457,625,1546,650
12106,1763,992,JAS39,1079,568,1162,593
12107,1763,992,JAS39,792,518,874,544
12108,1763,992,JAS39,565,471,646,498
12109,1200,900,V22,581,255,647,309
12110,1910,1000,Rafale,1018,101,1845,677
12111,1910,1000,F35,64,199,758,899
12112,1000,667,B2,443,296,829,346
12113,1233,808,Rafale,1109,398,1154,462
12114,4879,3485,C130,947,1420,2522,1969
12115,554,834,Rafale,299,132,488,231
12116,554,834,Rafale,159,568,439,755
12117,554,834,Rafale,55,348,281,491
12118,1920,1080,A10,323,147,1682,909
12119,1920,1280,V22,369,453,1548,814
12120,2048,1536,F15,1,1,2048,1393
12121,1024,672,E2,415,428,1024,672
12122,1024,672,E2,497,256,1024,484
12123,1024,672,E2,146,116,873,265
12124,1200,800,V22,555,307,594,337
12125,4256,2832,F15,1,809,1809,2832
12126,4256,2832,F4,2083,530,4256,1868
12127,940,529,Tu95,204,220,594,303
12128,940,529,Tu95,475,172,835,257
12129,1500,1000,Be200,1,155,1500,942
12130,4096,2731,F18,1138,49,3344,749
12131,4096,2731,F18,860,659,3486,1529
12132,4096,2731,F18,488,1505,3583,2590
12133,1280,853,MQ9,333,242,529,306
12134,4059,2124,A10,1443,846,3624,1575
12135,1280,853,MQ9,244,234,573,346
12136,1116,666,C5,185,158,521,500
12137,720,540,Mig31,57,194,607,425
12138,4355,2899,F22,1388,1580,3370,2117
12139,4355,2899,F22,1508,1443,2743,1834
12140,1200,675,E2,271,167,654,624
12141,1024,712,F15,96,351,284,507
12142,1024,712,F15,296,159,489,361
12143,1024,712,F15,545,47,745,218
12144,1024,712,F15,768,108,965,273
12145,2870,1890,Tornado,1461,343,2686,694
12146,2870,1890,Tornado,1,991,1350,1397
12147,1000,540,J20,270,12,987,536
12148,1332,850,Tu95,343,9,1312,715
12149,1280,961,Mirage2000,398,270,883,654
12150,848,766,Mirage2000,21,222,664,480
12151,848,766,Mirage2000,288,271,782,486
12152,600,480,B2,85,174,526,270
12153,2000,1278,F16,1281,867,1867,1157
12154,2000,1278,AV8B,318,288,707,400
12155,1200,800,F35,1,55,1150,800
12156,1920,1029,Mirage2000,1,74,1910,1029
12157,1000,1000,AG600,130,273,645,493
12158,1536,864,F15,543,256,991,454
12159,1305,1051,SR71,301,125,1044,881
12160,1920,1280,F16,1214,515,1521,869
12161,1920,1280,F16,589,584,909,727
12162,1200,900,V22,1,1,1200,900
12163,1024,498,F117,328,324,505,370
12164,1024,683,F16,73,103,968,657
12165,2048,1228,Tornado,25,335,2048,874
12166,2048,1360,U2,768,311,1096,425
12167,1280,852,US2,1,31,1280,775
12168,4096,2725,B1,1149,502,2463,1003
12169,2000,1333,Be200,1030,606,1190,646
12170,1200,675,Tornado,14,15,564,236
12171,1200,675,EF2000,160,361,1134,640
12172,1200,675,EF2000,616,55,1180,275
12173,1600,1035,A10,336,130,787,570
12174,1600,1035,A10,816,708,1496,902
12175,1600,1035,A10,796,539,1374,699
12176,1600,1035,A10,860,416,1371,540
12177,1061,637,C130,915,269,1061,526
12178,1061,637,C130,703,90,933,347
12179,1061,637,C130,501,255,740,536
12180,1061,637,C130,255,61,501,342
12181,1061,637,C130,5,231,278,539
12182,1200,900,V22,664,303,734,331
12183,960,624,F14,152,244,653,374
12184,1280,849,C130,206,245,915,607
12185,1000,671,B2,602,283,1000,368
12186,1000,671,C130,923,335,990,353
12187,2131,1546,F117,68,70,2098,1524
12188,1366,911,F16,895,230,1185,436
12189,1920,1280,B52,379,430,835,513
12190,1920,1280,B52,1064,382,1526,467
12191,1068,617,Su57,28,258,1045,493
12192,1920,1080,C5,181,240,1287,524
12193,1920,1080,C17,825,367,1122,497
12194,1200,800,Tornado,158,112,1156,711
12195,1440,1083,F22,400,87,1247,975
12196,1280,853,F16,42,178,1234,688
12197,1636,1227,Vulcan,887,335,1049,489
12198,1200,800,US2,507,376,649,418
12199,1920,1280,V22,719,465,1820,962
12200,6000,4000,C130,675,2475,919,2538
12201,6000,4000,C130,122,2063,420,2142
12202,6000,4000,C130,1181,1783,1647,1908
12203,6000,4000,C130,2284,2236,2933,2406
12204,6000,4000,C130,4950,2402,5857,2637
12205,810,539,B2,147,164,659,246
12206,1024,683,C17,62,172,903,434
12207,1024,683,C17,521,327,1024,462
12208,1024,683,MQ9,21,296,844,581
12209,1000,667,B1,515,468,567,480
12210,1000,667,B1,300,270,674,359
12211,1280,2170,US2,136,169,870,410
12212,1024,576,F4,233,113,551,237
12213,4096,2733,F18,1785,1355,1867,1380
12214,1280,914,F18,81,637,481,788
12215,1280,914,F18,710,675,1153,838
12216,1280,914,F18,905,507,1216,616
12217,1280,914,F18,369,482,652,583
12218,1280,914,F14,122,348,430,445
12219,1000,667,B2,96,199,463,272
12220,1657,1539,F15,1349,860,1638,1005
12221,1657,1539,F117,949,829,1430,1020
12222,1657,1539,F117,1,736,687,1032
12223,5329,3546,F22,1694,737,4861,2668
12224,1200,794,J20,37,252,1186,590
12225,1600,1067,F16,447,359,500,387
12226,1600,1050,F14,29,942,159,1011
12227,1600,1050,F14,124,819,255,890
12228,1600,1050,F14,331,897,461,966
