,width,height,class,xmin,ymin,xmax,ymax
8880,2100,1500,F18,579,226,2100,654
8881,3286,2190,F18,1223,948,1554,1073
8882,3286,2190,F18,1920,1406,2158,1491
8883,1200,630,F18,736,147,881,192
8884,1200,630,F18,850,141,1027,186
8885,1200,630,F18,993,124,1184,172
8886,1200,630,F18,873,84,1027,127
8887,1200,630,F18,1022,75,1185,121
8888,1200,630,F18,1010,26,1186,70
8889,960,640,F18,7,279,335,347
8890,960,640,F18,610,179,816,237
8891,1920,1372,F18,986,648,1129,736
8892,1920,1372,F18,998,523,1137,601
8893,1920,1372,F18,833,508,979,588
8894,1920,1372,F18,835,397,976,471
8895,1920,1372,F18,666,383,816,459
8896,1920,1372,F18,997,409,1131,482
8897,1000,1502,F18,1,306,1000,1486
8898,1200,675,F18,1,1,872,632
8899,1200,693,F18,443,277,779,403
8900,4096,2731,F18,2172,909,2653,1274
8901,1800,1200,F18,1257,382,1342,418
8902,4096,2731,F18,3757,1608,3900,1839
8903,4096,2731,F18,3127,683,3305,869
8904,4096,2731,F18,1898,335,2143,467
8905,4096,2731,F18,1939,1361,2176,1434
8906,4096,2731,F18,587,674,783,847
8907,4096,2731,F18,213,1530,422,1747
8908,1024,683,F18,1,34,1024,623
8909,2100,1500,F18,817,1,1617,237
8910,2100,1500,F18,562,1,1149,182
8911,2100,1500,F18,145,1,731,156
8912,1300,865,F18,71,561,255,795
8913,819,1024,F18,446,669,697,904
8914,819,1024,F18,161,256,453,574
8915,2663,1777,F18,227,416,2409,1440
8916,1920,1371,F18,625,844,736,911
8917,1920,1371,F18,684,771,796,837
8918,1920,1371,F18,637,724,746,790
8919,1920,1371,F18,743,699,854,765
8920,1920,1371,F18,695,656,805,719
8921,1920,1371,F18,646,613,754,677
8922,1000,666,F18,727,21,1000,196
8923,3600,2400,F18,1131,227,1797,2195
8924,1920,1279,F18,664,164,1231,1078
8925,4096,2304,F18,33,417,3969,1840
8926,1200,800,F18,535,356,712,411
8927,1088,900,F18,736,345,928,423
8928,1088,900,F18,352,401,535,475
8929,1800,1198,F18,1,1,1800,1126
8930,1600,924,F18,89,187,1589,727
8931,1372,1100,F18,26,36,624,1045
8932,1372,1100,F18,719,52,1331,1072
8933,880,1325,F18,157,443,614,708
8934,880,1325,F18,215,597,604,816
8935,880,1325,F18,269,718,606,925
8936,880,1325,F18,319,831,628,1038
8937,880,1325,F18,357,945,640,1123
8938,880,1325,F18,394,991,642,1149
8939,880,1325,F18,406,1112,642,1266
8940,1200,800,F18,53,362,223,433
8941,2000,1317,F18,1,609,885,1150
8942,2000,1317,F18,1203,855,1233,864
8943,2000,1317,F18,1233,855,1259,865
8944,1280,627,F18,1116,394,1226,471
8945,1280,627,F18,1083,215,1185,277
8946,1280,627,F18,1054,58,1146,113
8947,1280,627,F18,752,405,864,461
8948,1200,857,F18,46,243,1124,650
8949,1440,1785,F18,679,659,1440,1785
8950,1920,1372,F18,672,193,895,357
8951,1920,1372,F18,738,368,965,532
8952,1920,1372,F18,811,558,1044,724
8953,1920,1372,F18,604,493,822,651
8954,1920,1372,F18,675,664,898,826
8955,1920,1372,F18,533,771,748,928
8956,950,633,F18,434,303,523,390
8957,1920,1281,F18,374,534,743,630
8958,3000,2209,F18,399,1311,1209,1882
8959,3000,2209,F18,1840,480,2690,1083
8960,2100,1500,F18,12,758,175,847
8961,2100,1500,F18,159,742,318,828
8962,2100,1500,F18,277,747,402,836
8963,2100,1500,F18,391,735,548,826
8964,2100,1500,F18,1871,683,2050,781
8965,2100,1500,F18,1546,692,1715,788
8966,2100,1500,F18,1685,684,1840,782
8967,2100,1500,F18,1358,690,1540,788
8968,1600,1050,F18,384,534,880,709
8969,1600,1050,F18,986,575,1468,746
8970,1440,1785,F18,119,712,1414,1013
8971,1280,848,F18,457,370,870,660
8972,1200,857,F18,448,257,800,499
8973,2000,1125,F18,320,530,1654,909
8974,1334,2000,F18,536,620,821,707
8975,4096,3072,F18,120,1148,3117,1884
8976,1280,848,F18,1,36,369,296
8977,2048,1367,F18,824,116,1813,1293
8978,1124,732,F18,1,1,1124,732
8979,1000,667,F18,1,158,512,483
8980,1556,778,F18,70,126,1510,668
8981,1705,2434,F18,78,346,1591,2152
8982,900,600,F18,186,40,510,559
8983,1024,576,F18,139,85,961,344
8984,1024,576,F18,123,264,906,484
8985,2410,1902,F18,1253,640,1818,811
8986,1333,2000,F18,484,592,636,764
8987,2000,1333,F18,107,750,1182,944
8988,2654,2123,F18,697,511,2284,1634
8989,1920,1080,F18,564,375,1305,577
8990,1920,1372,F18,1380,449,1479,527
8991,1920,1372,F18,1322,370,1425,450
8992,1920,1372,F18,1345,313,1432,390
8993,1920,1372,F18,1263,291,1369,370
8994,1920,1372,F18,1282,232,1384,310
8995,1920,1372,F18,1297,178,1396,253
8996,925,1197,F18,23,103,692,552
8997,925,1197,F18,25,261,715,780
8998,925,1197,F18,274,567,907,894
8999,925,1197,F18,287,654,925,1113
9000,6048,4024,F18,1,1192,4758,3519
9001,7029,4153,F18,758,1078,1029,1216
9002,7029,4153,F18,1355,971,1619,1111
9003,7029,4153,F18,2239,1330,2465,1448
9004,7029,4153,F18,2082,1181,2317,1307
9005,1000,668,F18,533,215,905,413
9006,1200,800,F18,28,190,1142,525
9007,2048,1365,F18,125,420,1702,1094
9008,2560,1646,F18,1419,1141,2431,1400
9009,2560,1646,F18,1643,295,2217,476
9010,2560,1646,F18,537,198,756,278
9011,1500,2100,F18,468,806,540,836
9012,1500,2100,F18,263,855,334,885
9013,1500,2100,F18,303,64,368,147
9014,1371,1975,F18,51,1596,553,1760
9015,1371,1975,F18,968,522,1371,698
9016,1024,681,F18,179,482,789,681
9017,1920,1371,F18,1028,709,1298,784
9018,1920,1371,F18,909,608,1161,672
9019,1920,1371,F18,809,510,1045,568
9020,1920,1371,F18,1073,504,1253,548
9021,1920,1371,F18,972,464,1164,512
9022,1920,1371,F18,860,431,1052,476
9023,543,815,F18,1,51,92,171
9024,1360,933,F18,60,521,849,718
9025,1181,1200,F18,28,629,1124,937
9026,3600,2025,F18,1141,802,1314,931
9027,3600,2025,F18,1280,1025,1455,1152
9028,1800,1152,F18,667,369,975,708
9029,1600,1067,F18,596,539,846,635
9030,1920,1337,F18,522,905,821,985
9031,1920,1337,F18,435,833,708,905
9032,1920,1337,F18,355,801,609,864
9033,1920,1337,F18,524,742,781,805
9034,1920,1337,F18,703,683,963,749
9035,1000,667,F18,461,82,521,139
9036,1000,667,F18,295,398,337,428
9037,1000,667,F18,709,391,753,424
9038,1280,852,F18,69,553,251,784
9039,1500,1000,F18,405,162,1104,439
9040,4096,2731,F18,1654,907,3213,1986
9041,4096,2731,F18,930,741,2589,1838
9042,960,627,F18,265,116,653,411
9043,1920,1035,F18,96,239,1408,720
9044,2085,1488,F18,39,826,1243,1172
9045,1600,900,F18,437,290,1096,529
9046,3893,2595,F18,1480,120,2329,619
9047,3893,2595,F18,1528,630,2356,1106
9048,900,600,F18,341,250,529,343
9049,2048,2048,F18,445,349,1552,1941
9050,1440,1080,F18,306,450,584,549
9051,1200,799,F18,626,338,840,439
9052,4096,2726,F18,3016,1501,3890,1858
9053,4096,2726,F18,2131,1586,2897,1852
9054,4096,2726,F18,1306,1497,2094,1818
9055,4096,2726,F18,670,963,3914,1813
9056,1812,1248,F18,40,56,1760,1204
9057,640,426,F18,535,206,587,228
9058,640,426,F18,307,199,400,229
9059,1920,1281,F18,857,251,1697,612
9060,1936,1291,F18,1111,370,1392,478
9061,960,640,F18,113,134,205,224
9062,3792,2388,F18,785,711,1201,926
9063,3792,2388,F18,1379,728,1785,939
9064,3792,2388,F18,1795,667,2192,874
9065,3792,2388,F18,2270,680,2671,891
9066,1280,856,F18,812,53,1280,445
9067,736,1104,F18,1,764,666,1104
9068,736,1104,F18,112,656,736,1015
9069,736,1104,F18,201,580,736,874
9070,2000,1125,F18,562,190,700,236
9071,1200,800,F18,49,110,1157,536
9072,6720,4480,F18,4170,2877,4695,3045
9073,6720,4480,F18,3823,3472,4372,3659
9074,6720,4480,F18,4544,2250,5041,2413
9075,6720,4480,F18,3593,2335,4073,2498
9076,6720,4480,F18,3033,737,3456,874
9077,6720,4480,F18,2807,1078,3241,1223
9078,6720,4480,F18,2115,817,2526,949
9079,6720,4480,F18,1159,847,1563,979
9080,6720,4480,F18,1531,1568,1960,1718
9081,1728,972,F18,243,360,364,432
9082,3000,2400,F18,92,559,2672,1528
9083,1000,667,F18,335,280,395,296
9084,1000,667,F18,160,377,254,401
9085,1024,1540,F18,1,722,96,890
9086,1152,864,F18,73,251,1144,622
9087,2048,1366,F18,194,310,1823,1165
9088,1017,678,F18,75,301,159,324
9089,1017,678,F18,80,351,250,393
9090,1017,678,F18,143,304,235,329
9091,1017,678,F18,225,295,317,321
9092,1017,678,F18,327,275,421,302
9093,1017,678,F18,408,288,537,324
9094,1017,678,F18,538,282,679,325
9095,1017,678,F18,662,274,808,318
9096,1017,678,F18,802,254,966,311
9097,2000,1125,F18,96,307,1699,735
9098,1280,731,F18,488,171,798,377
9099,1000,667,F18,372,304,536,368
9100,2955,3000,F18,783,583,2249,2605
9101,1192,808,F18,221,483,457,551
9102,1192,808,F18,648,297,1024,416
9103,1024,689,F18,108,216,978,536
9104,4118,2316,F18,921,1448,1324,1689
9105,4118,2316,F18,1473,1140,1897,1388
9106,2048,1220,F18,1,171,654,691
9107,2995,3744,F18,1,1682,2819,2298
9108,2560,1600,F18,662,192,2144,609
9109,1920,1246,F18,438,461,570,538
9110,1920,1246,F18,533,389,665,464
9111,1920,1246,F18,535,346,664,413
9112,1920,1246,F18,630,322,764,396
9113,1920,1246,F18,619,271,748,340
9114,1920,1246,F18,613,220,739,284
9115,1200,800,F18,807,392,1154,517
9116,1024,768,F18,42,139,738,616
9117,1024,768,F18,477,183,983,625
9118,884,501,F18,348,325,446,470
9119,798,585,F18,168,42,348,563
9120,1024,576,F18,48,289,373,386
9121,1024,576,F18,183,223,513,358
9122,1024,576,F18,520,228,850,333
9123,1024,576,F18,237,68,565,206
9124,1920,1200,F18,232,219,1832,886
9125,1200,800,F18,443,657,745,778
9126,1024,768,F18,47,85,529,486
9127,1024,768,F18,140,303,898,576
9128,1800,1266,F18,14,1,1800,1266
9129,1600,1043,F18,1199,558,1600,726
9130,1280,720,F18,318,185,1016,467
9131,900,599,F18,174,303,510,407
9132,3873,2927,F18,319,1439,3499,2790
9133,3873,2927,F18,712,690,2676,1254
9134,3873,2927,F18,1188,82,2341,839
9135,4096,2560,F18,162,652,3641,1700
9136,1798,2560,F18,1,220,1798,2107
9137,3000,1870,F18,425,506,1939,820
9138,1396,785,F18,482,226,1055,517
9139,4096,2615,F18,75,538,3091,1733
9140,4096,2615,F18,1626,1366,3612,2108
9141,4096,2615,F18,2282,1357,3734,1858
9142,1280,720,F18,413,131,1084,566
9143,1024,672,F18,31,120,524,323
9144,1920,1081,F18,705,241,911,552
9145,1200,801,F18,793,412,841,427
9146,1200,801,F18,641,362,708,382
9147,1200,801,F18,256,408,295,420
9148,1200,801,F18,209,122,331,155
9149,4096,2731,F18,1,97,4096,2693
9150,1000,638,F18,486,193,513,206
9151,1000,638,F18,725,194,758,208
9152,1000,638,F18,659,194,689,208
9153,1000,638,F18,544,194,566,206
9154,1000,638,F18,601,194,623,207
9155,1200,798,F18,65,274,1170,566
9156,2500,983,F18,47,232,2468,887
9157,1300,868,F18,533,512,660,572
9158,1300,868,F18,694,514,822,571
9159,1300,868,F18,880,515,1007,571
9160,1200,800,F18,64,142,1114,544
9161,1280,851,F18,655,443,816,509
9162,1440,814,F18,308,387,1024,646
9163,1440,814,F18,474,204,1201,499
9164,1440,814,F18,646,17,1386,362
9165,952,1536,F18,287,211,773,408
9166,2000,1333,F18,569,173,2000,1132
9167,1989,1666,F18,1490,598,1833,891
9168,1024,701,F18,410,456,591,583
9169,6720,4480,F18,3698,2986,4491,3190
9170,6720,4480,F18,3863,2660,4572,2846
9171,6720,4480,F18,3175,2449,3918,2640
9172,6720,4480,F18,2810,2150,3520,2323
9173,6720,4480,F18,4490,1455,4999,1600
9174,6720,4480,F18,3869,1499,4400,1637
9175,6720,4480,F18,3528,1058,4041,1191
9176,6720,4480,F18,4001,1076,4463,1204
9177,6720,4480,F18,4401,1079,4880,1196
9178,2000,1125,F18,572,487,890,676
9179,2000,1125,F18,1,1,2000,1125
9180,2048,1152,F18,258,786,1021,1134
9181,2048,1152,F18,639,19,1416,565
9182,4096,2725,F18,3054,962,3112,1001
9183,4096,2725,F18,2867,1057,2925,1099
9184,4096,2725,F18,2748,1093,2808,1133
9185,4096,2725,F18,2698,1100,2758,1143
9186,3000,661,F18,2094,259,2959,484
9187,2048,1079,F18,583,151,1621,964
9188,960,794,F18,1,158,960,794
9189,4096,2731,F18,626,1165,3094,1852
9190,1920,1277,F18,1260,595,1358,643
9191,1920,1277,F18,1064,505,1248,577
9192,1920,1277,F18,1339,220,1400,245
9193,1920,1277,F18,772,198,857,238
9194,720,1016,F18,403,125,513,266
9195,720,1016,F18,289,175,403,318
9196,720,1016,F18,251,274,378,413
9197,720,1016,F18,212,364,328,511
9198,720,1016,F18,398,313,581,424
9199,720,1016,F18,389,436,575,546
9200,720,1016,F18,189,476,309,623
9201,720,1016,F18,183,593,302,741
9202,720,1016,F18,185,718,319,866
9203,720,1016,F18,323,915,440,1016
9204,720,1016,F18,487,965,700,1016
9205,720,1016,F18,505,881,720,978
9206,720,1016,F18,498,797,720,896
9207,2000,1125,F18,731,518,847,564
9208,2000,1125,F18,883,517,990,563
9209,2000,1125,F18,1014,517,1128,564
9210,2000,1125,F18,1191,521,1305,566
9211,2000,1125,F18,1273,539,1435,609
9212,2000,1125,F18,1026,538,1186,604
9213,2000,1125,F18,821,537,983,603
9214,2000,1125,F18,626,538,789,606
9215,2000,1125,F18,483,565,711,664
9216,2000,1125,F18,758,563,981,658
9217,2000,1125,F18,1032,563,1253,659
9218,2000,1125,F18,1373,571,1600,667
9219,2000,1125,F18,220,624,566,777
9220,2000,1125,F18,632,618,962,770
9221,2000,1125,F18,1054,620,1387,769
9222,2000,1125,F18,1556,629,1918,782
9223,1200,676,F18,350,226,452,315
9224,1726,922,F18,1,634,426,874
9225,1726,922,F18,476,649,974,880
9226,1726,922,F18,1010,671,1470,882
9227,1726,922,F18,1477,688,1726,884
9228,1024,688,F18,26,47,897,635
9229,1920,1279,F18,28,135,1233,514
9230,1920,1279,F18,863,737,1865,1074
9231,4096,1954,F18,1819,500,2360,711
9232,1200,675,F18,479,30,598,79
9233,1000,1333,F18,119,435,237,471
9234,1200,675,F18,203,304,276,328
9235,1200,675,F18,701,289,777,313
9236,1000,667,F18,866,112,966,135
9237,1000,667,F18,136,229,254,262
9238,1000,667,F18,368,146,432,164
9239,640,426,F18,451,251,561,285
9240,640,426,F18,37,241,144,283
9241,4896,3264,F18,1928,856,2397,1135
9242,4896,3264,F18,3012,366,3513,645
9243,1440,1773,F18,124,609,1422,1773
9244,2568,1712,F18,2348,474,2453,504
9245,2568,1712,F18,2329,497,2429,526
9246,2568,1712,F18,2239,496,2351,525
9247,2568,1712,F18,2258,522,2356,550
9248,2568,1712,F18,2185,530,2290,553
9249,2568,1712,F18,2148,511,2260,539
9250,2568,1712,F18,2186,551,2284,572
9251,2568,1712,F18,2121,540,2222,567
9252,2000,1125,F18,180,167,1615,793
9253,1332,850,F18,24,674,362,832
9254,1332,850,F18,999,675,1329,826
9255,1200,766,F18,896,557,1049,642
9256,1200,766,F18,194,592,343,668
9257,1741,1024,F18,1042,489,1204,528
9258,1022,1536,F18,1,903,294,1364
9259,1022,1536,F18,70,771,651,1077
9260,1022,1536,F18,358,698,867,911
9261,1022,1536,F18,552,650,1000,820
9262,1022,1536,F18,707,618,1022,757
9263,1022,1536,F18,809,591,1022,710
9264,1022,1536,F18,947,504,1022,564
9265,1022,1536,F18,761,504,938,565
9266,1022,1536,F18,695,512,867,577
9267,1022,1536,F18,623,520,802,590
9268,1022,1536,F18,532,530,732,607
9269,1022,1536,F18,438,542,651,628
9270,1022,1536,F18,325,557,571,653
9271,1022,1536,F18,102,585,354,700
9272,1920,1371,F18,509,1019,635,1130
9273,1920,1371,F18,521,902,651,1013
9274,1920,1371,F18,461,844,578,949
9275,1920,1371,F18,533,785,663,895
9276,1920,1371,F18,465,726,590,833
9277,1920,1371,F18,406,677,525,780
9278,1200,800,F18,63,202,1137,525
9279,1200,857,F18,1,82,273,234
9280,8256,4644,F18,969,2056,1385,2284
9281,8256,4644,F18,535,2083,945,2304
9282,960,640,F18,64,251,792,446
9283,4096,3072,F18,181,1421,3492,2811
9284,2400,1599,F18,1,1,2016,1413
9285,1000,667,F18,201,398,325,438
9286,1000,667,F18,865,191,992,227
9287,1000,667,F18,459,173,547,199
9288,1200,800,F18,487,122,612,162
9289,1200,800,F18,566,132,699,169
9290,1200,800,F18,645,145,774,180
9291,1200,800,F18,586,171,738,212
9292,1200,800,F18,705,195,850,235
9293,1200,800,F18,715,296,846,347
9294,1200,800,F18,546,293,754,347
9295,1200,800,F18,717,365,934,423
9296,1200,800,F18,855,359,1022,412
9297,1200,800,F18,909,439,1137,506
9298,1200,800,F18,1056,425,1200,555
9299,1200,800,F18,831,449,1045,609
9300,1200,800,F18,511,494,766,709
9301,1200,800,F18,552,419,731,538
9302,1200,800,F18,223,448,442,614
9303,1200,800,F18,81,416,281,557
9304,1000,667,F18,664,360,925,531
9305,1000,667,F18,475,402,502,420
9306,1200,800,F18,30,341,156,371
9307,1200,800,F18,154,312,269,339
9308,1200,800,F18,258,342,363,369
9309,1200,800,F18,258,307,377,335
9310,1200,800,F18,477,309,593,336
9311,1200,800,F18,665,296,781,321
9312,1200,800,F18,697,329,836,361
9313,1200,800,F18,901,291,1037,323
9314,1200,800,F18,882,252,985,278
9315,1200,800,F18,963,262,1094,291
9316,1000,714,F18,212,78,448,136
9317,1000,714,F18,213,172,464,236
9318,1000,714,F18,212,277,486,350
9319,1000,714,F18,454,240,709,301
9320,1000,714,F18,426,143,659,201
9321,1000,714,F18,640,223,873,281
9322,800,444,F18,684,15,733,52
9323,4096,2720,F18,77,703,2926,2398
9324,4096,2720,F18,1804,1251,3588,2402
9325,4096,2720,F18,3052,1388,3964,2170
9326,950,632,F18,371,211,681,341
9327,1000,667,F18,668,142,1000,266
9328,1000,667,F18,221,195,656,287
9329,2048,1364,F18,489,455,1755,783
9330,1920,1281,F18,285,502,1254,885
9331,1920,1281,F18,989,499,1689,808
9332,2601,1731,F18,811,471,2549,1064
9333,2601,1731,F18,42,591,2559,1324
9334,1200,792,F18,300,163,1058,402
9335,692,1011,F18,52,48,648,325
9336,1024,689,F18,131,98,931,609
9337,2000,1428,F18,711,353,775,436
9338,1920,1279,F18,451,377,1434,1051
9339,1600,900,F18,213,200,576,463
9340,3500,2333,F18,656,634,1397,1161
9341,680,383,F18,220,236,316,268
9342,1280,852,F18,845,566,1046,623
9343,1599,2400,F18,1,310,1599,2400
9344,1200,778,F18,144,228,904,461
9345,2047,1365,F18,200,986,339,1113
9346,2047,1365,F18,689,930,822,1059
9347,2047,1365,F18,1261,873,1391,1001
9348,2047,1365,F18,1673,900,1807,1027
9349,2047,1365,F18,1507,731,1641,866
9350,2047,1365,F18,980,700,1118,837
9351,2047,1365,F18,434,755,573,892
9352,640,453,F18,50,195,241,277
9353,640,453,F18,405,196,620,278
9354,1920,1166,F18,295,243,1572,780
9355,1020,680,F18,223,255,600,466
9356,2360,1780,F18,66,58,2293,1718
9357,2560,1331,F18,1158,581,1555,753
9358,2100,1317,F18,1,619,591,792
9359,1000,667,F18,213,109,673,419
9360,1920,1281,F18,1311,808,1715,964
9361,1024,572,F18,74,153,931,421
9362,1024,572,F18,903,250,995,277
9363,1333,750,F18,1,1,1333,715
9364,2400,1306,F18,31,379,2350,1277
9365,2400,1306,F18,1582,275,2400,506
9366,2400,1306,F18,1479,49,2358,294
9367,1000,714,F18,598,148,764,219
9368,4423,2952,F18,74,333,2686,2608
9369,4423,2952,F18,2999,1083,4280,1972
9370,4423,2952,F18,1792,550,3623,1205
9371,810,539,F18,1,135,810,364
9372,1200,676,F18,37,155,1169,455
9373,1000,667,F18,1,60,1000,650
9374,6795,4530,F18,3814,1825,4198,2042
9375,6795,4530,F18,3594,1869,4009,2104
9376,6795,4530,F18,3373,1915,3832,2183
9377,6795,4530,F18,3184,1966,3713,2276
9378,6795,4530,F18,2967,2037,3567,2386
9379,6795,4530,F18,1474,2845,3865,3558
9380,6795,4530,F18,1860,3229,4988,4376
9381,2716,2059,F18,538,692,734,735
9382,2716,2059,F18,2099,889,2229,924
9383,2256,1504,F18,457,344,1681,1173
9384,1200,900,F18,119,579,178,622
9385,1200,900,F18,592,234,643,283
9386,2048,1152,F18,67,153,1530,762
9387,2048,1152,F18,1298,1,2048,357
9388,2048,1152,F18,1795,221,2048,387
9389,1200,798,F18,656,158,758,182
9390,1024,770,F18,192,254,844,601
9391,1280,636,F18,1,237,94,352
9392,1280,636,F18,299,238,382,342
9393,1280,636,F18,602,237,684,340
9394,1280,636,F18,1081,202,1166,305
9395,1280,636,F18,1183,209,1267,312
9396,3699,2466,F18,1097,208,2482,870
9397,1920,993,F18,114,701,324,974
9398,1920,993,F18,323,541,527,796
9399,1920,993,F18,522,379,720,622
9400,1920,993,F18,1556,704,1755,971
9401,1920,993,F18,1355,540,1549,793
9402,1920,993,F18,1176,388,1368,629
9403,1280,850,F18,439,344,1175,789
9404,1280,850,F18,315,291,905,615
9405,1000,563,F18,398,251,675,378
9406,1280,725,F18,16,271,148,442
9407,2100,1500,F18,72,579,274,769
9408,2100,1500,F18,438,469,637,657
9409,2100,1500,F18,230,867,425,1050
9410,2100,1500,F18,597,695,792,879
9411,2100,1500,F18,1767,910,1949,1072
9412,2100,1500,F18,1489,1018,1675,1182
9413,2100,1500,F18,1592,1192,1773,1351
9414,2100,1500,F18,1850,1110,2031,1269
9415,2266,1618,F18,463,401,1393,826
9416,2209,1658,F18,172,70,2138,1628
9417,680,453,F18,332,309,445,348
9418,2000,1333,F18,1071,368,1308,693
9419,2000,1333,F18,337,756,560,1061
9420,2048,1366,F18,1,482,802,937
9421,2048,1366,F18,823,368,1957,986
9422,2048,1364,F18,1574,712,1836,786
9423,1024,683,F18,184,311,271,343
9424,816,1024,F18,1,490,800,715
9425,5611,3741,F18,4257,2059,5313,2365
9426,5611,3741,F18,3355,1701,4360,1979
9427,5611,3741,F18,4002,1684,4771,1927
9428,5611,3741,F18,2558,1374,3522,1621
9429,5611,3741,F18,3344,1392,3958,1624
9430,5611,3741,F18,3304,916,3970,1099
9431,5611,3741,F18,2741,803,3450,990
9432,5611,3741,F18,2280,575,2860,754
9433,5611,3741,F18,2639,622,3268,790
9434,5611,3741,F18,3009,680,3614,841
9435,2250,1500,F18,1264,654,1950,886
9436,2250,1500,F18,419,671,721,788
9437,900,636,F18,27,151,876,415
9438,2835,1595,F18,1444,695,1823,792
9439,2835,1595,F18,565,367,1628,697
9440,1200,800,F18,1,69,861,323
9441,1365,2047,F18,95,296,1268,1629
9442,1280,850,F18,414,180,502,248
9443,1280,850,F18,531,154,620,222
9444,1280,850,F18,534,41,626,111
9445,1280,850,F18,413,90,507,161
9446,1000,714,F18,304,533,413,579
9447,1000,626,F18,731,329,837,371
9448,960,638,F18,1,1,960,638
9449,1400,934,F18,100,21,716,374
9450,1400,934,F18,257,222,1218,803
9451,1400,934,F18,267,664,692,924
9452,6016,4000,F18,1135,2051,1772,2323
9453,4096,2304,F18,1269,735,3988,1593
9454,1440,957,F18,1,554,1438,957
9455,1440,957,F18,1,1,1440,532
9456,1200,800,F18,344,265,858,510
9457,4096,2731,F18,1138,49,3344,749
9458,4096,2731,F18,860,659,3486,1529
9459,4096,2731,F18,488,1505,3583,2590
9460,4096,2733,F18,1785,1355,1867,1380
9461,1280,914,F18,81,637,481,788
9462,1280,914,F18,710,675,1153,838
9463,1280,914,F18,905,507,1216,616
9464,1280,914,F18,369,482,652,583
9465,1200,1768,F18,526,183,1200,439
9466,900,593,F18,28,184,871,420
9467,4096,2731,F18,191,727,2048,2031
9468,4096,2731,F18,1986,417,3856,1744
9469,1200,819,F18,141,68,1015,749
9470,1000,667,F18,501,331,581,371
9471,2092,1492,Vulcan,471,590,1098,1156
9472,2488,1483,Vulcan,812,265,1967,1257
9473,1840,3264,Vulcan,621,659,1036,895
9474,1932,1366,Vulcan,1000,280,1177,431
9475,960,720,Vulcan,1,195,933,542
9476,694,1227,Vulcan,332,587,480,631
9477,3264,1840,Vulcan,984,5,2119,1275
9478,960,621,Vulcan,46,100,907,482
9479,2140,1227,Vulcan,884,286,1160,492
9480,5184,3456,Vulcan,407,1230,3974,2201
9481,1536,1024,Vulcan,263,98,1262,835
9482,3418,2279,Vulcan,705,1004,3063,1665
9483,768,1024,Vulcan,92,102,768,359
9484,1024,706,Vulcan,242,245,807,508
9485,2000,1333,Vulcan,638,1,2000,322
9486,3600,2400,Vulcan,1,166,3600,1902
9487,631,631,Vulcan,208,66,347,135
9488,960,720,Vulcan,20,164,934,496
9489,1227,1227,Vulcan,491,477,675,651
9490,2048,1536,Vulcan,900,881,1015,982
9491,1000,552,Vulcan,1,281,268,351
9492,1000,552,Vulcan,240,164,999,361
9493,3264,1840,Vulcan,1159,196,2177,1605
